3735.15176293 0.654710644021 0 [0, 1, 0, 0, 0] 34652.0449331 0.473999345416 0 [0, 1, 0, 0, 0] 15699.235436 0.661540076369 0 [0, 1, 0, 0, 0]
14674.3961247 -0.152400144214 0 [0, 1, 0, 0, 0] 11036.5477729 -0.175577687666 0 [0, 1, 0, 0, 0] 90685.3131143 -0.0411401464093 0 [0, 1, 0, 0, 0]
51723.4631473 -0.155629231262 0.0 [0, 1, 0, 0, 0] 23573.0705207 0.138698274591 0 [0, 1, 0, 0, 0] 51723.4631473 -0.155629231262 0.0 [0, 1, 0, 0, 0]
29845.9458051 0.102952051871 0 [0, 1, 0, 0, 0] 2817.54331173 -0.157013082668 0 [0, 1, 0, 0, 0] 81198.6788014 -0.148417526961 0.0 [0, 1, 0, 0, 0]
2367.02447822 -0.157492502912 0 [0, 0, 1, 0, 0] 27874.8972645 0.404026631883 0 [0, 1, 0, 0, 0] 8326.2202913 0.241468490207 0 [0, 0, 1, 0, 0]
9976.09791588 0.25256856745 0 [0, 0, 1, 0, 0] 20680.6371703 0.394572264774 0 [0, 0, 1, 0, 0] 24916.44792 0.350091001274 0 [0, 0, 1, 0, 0]
28240.3935951 -0.163557248263 0 [0, 0, 0, 1, 0] 53564.5998621 0.399186994148 0 [0, 0, 0, 1, 0] 60750.474668 0.0960616917733 0 [0, 0, 0, 1, 0]
0.0 0.417703349372 0 [0, 0, 0, 1, 0] 8728.43592556 0.258893830232 0 [0, 0, 0, 1, 0] 26692.0681661 0.999876505226 0 [0, 0, 1, 0, 0]

20633.5662839 -0.212253053545 0 [0, 1, 0, 0, 0] 25458.9064547 -0.111969716445 0 [0, 1, 0, 0, 0] 26408.0433474 0.651246194929 0 [0, 1, 0, 0, 0]
53392.3896825 0.505799879411 0 [0, 1, 0, 0, 0] 18423.1290173 -0.204346788525 0 [0, 1, 0, 0, 0] 18423.1290173 -0.204346788525 0 [0, 1, 0, 0, 0]
15800.4419825 -0.225365129157 0 [0, 0, 1, 0, 0] 49233.4801998 0.122786891003 921.73297301 [0, 1, 0, 0, 0] 70319.53517 0.418319298591 0 [0, 1, 0, 0, 0]
3758.44517637 -0.210407533008 0 [0, 1, 0, 0, 0] 24916.44792 0.1123224678 0 [0, 0, 1, 0, 0] 6171.83205453 0.393553862262 0 [0, 0, 1, 0, 0]
42267.6735686 -0.161868978999 0.0 [1, 0, 0, 0, 0] 44934.02867 -0.11162502275 0 [1, 0, 0, 0, 0] 49233.4801998 0.122786891003 921.73297301 [1, 0, 0, 0, 0]
24847.5647237 0.386620480739 0 [1, 0, 0, 0, 0] 18736.2444601 0.327021564194 0 [1, 0, 0, 0, 0] 67331.3686526 0.388298390249 0 [0, 1, 0, 0, 0]
34322.1053804 0.243524950557 0 [0, 1, 0, 0, 0] 35092.095916 -0.207915550474 0 [1, 0, 0, 0, 0] 61763.4997516 0.999904128572 0 [1, 0, 0, 0, 0]
25604.2969477 0.107101122833 921.73297301 [1, 0, 0, 0, 0] 18511.5185717 0.661088763308 921.73297301 [1, 0, 0, 0, 0] 1242.08998729 -0.214796730749 921.73297301 [1, 0, 0, 0, 0]




7045.84543097 -0.130391291646 0 [0, 1, 0, 0, 0] 6550.71265661 -0.134270518259 0 [0, 1, 0, 0, 0] 7045.84543097 -0.130391291646 0 [0, 1, 0, 0, 0]


18123.0107294 0.629854609548 0 [0, 1, 0, 0, 0] 50165.6954588 -0.0022115180239 0 [1, 0, 0, 0, 0] 30049.788626 0.0253053581651 0 [0, 1, 0, 0, 0]
30059.2958491 0.116901359592 0 [0, 1, 0, 0, 0] 10511.1424401 -0.164109316901 0 [0, 1, 0, 0, 0] 9940.70332707 0.340394047107 0 [0, 1, 0, 0, 0]
7322.51954701 -0.154465162628 921.73297301 [0, 1, 0, 0, 0] 25604.2969477 0.107101122833 921.73297301 [0, 1, 0, 0, 0] 5152.01806699 0.656960456116 921.73297301 [0, 0, 1, 0, 0]


28240.3935951 0.478115172978 0 [0, 0, 1, 0, 0] 2367.02447822 0.389102432991 0 [0, 1, 0, 0, 0] 11979.4509836 0.633814525741 0 [0, 1, 0, 0, 0]

12023.1422579 0.253872197528 0 [0, 0, 0, 0, 1] 14230.9573806 0.388739826953 0 [0, 0, 0, 0, 1] 13645.7338499 0.411012565612 0 [0, 0, 0, 0, 1]
5451.99918266 0.111646939907 921.73297301 [0, 0, 0, 0, 1] 1569.0835727 0.388085536809 0 [0, 0, 0, 0, 1] 23401.3162495 0.254925969305 0 [0, 0, 0, 0, 1]
8728.43592556 0.258893830232 0 [0, 0, 0, 0, 1] 10634.9404576 0.999876505226 0 [0, 0, 0, 0, 1] 26692.0681661 0.999876505226 0 [0, 0, 0, 0, 1]
7646.40275965 -0.161504728876 0 [0, 0, 0, 0, 1] 2524.81164502 0.113638248346 921.73297301 [0, 0, 0, 0, 1] 22425.6442277 0.401945018198 0 [0, 0, 0, 0, 1]

48635.297393 0.329609307363 0 [0, 1, 0, 0, 0] 49737.9757273 -0.212189046025 0 [0, 1, 0, 0, 0] 41399.9205349 -0.0412263299583 0 [0, 1, 0, 0, 0]
51824.8795604 -0.20043605734 0.0 [0, 1, 0, 0, 0] 71204.0455649 0.654126389488 0.0 [0, 1, 0, 0, 0] 104462.725032 0.258770802409 0.0 [0, 1, 0, 0, 0]

25160.451244 0.492359640601 0 [0, 1, 0, 0, 0] 44018.7354122 0.999865619897 0 [0, 1, 0, 0, 0] 41904.369296 0.241456633794 0 [0, 1, 0, 0, 0]
15001.2151897 0.661152562381 0 [0, 1, 0, 0, 0] 19193.5867486 0.638419680836 0 [0, 1, 0, 0, 0] 7297.75014909 0.385114349057 0 [0, 1, 0, 0, 0]


35155.5813259 0.651127151822 0 [0, 1, 0, 0, 0] 42123.2111011 -0.149674195402 0 [0, 1, 0, 0, 0] 0.0 0.398009264914 0 [0, 1, 0, 0, 0]

4936.47121922 0.659023379376 0 [1, 0, 0, 0, 0] 27503.3164513 0.999858574559 0 [1, 0, 0, 0, 0] 2075.0199472 -0.184040691445 0 [1, 0, 0, 0, 0]


68287.7198688 -0.0390220308888 0 [1, 0, 0, 0, 0] 13380.1585624 0.652983708503 0 [0, 1, 0, 0, 0] 31039.295654 0.387932347103 0 [1, 0, 0, 0, 0]
13055.9222818 0.393217892612 0 [0, 1, 0, 0, 0] 81500.1200868 -0.157868305347 0.0 [1, 0, 0, 0, 0] 29426.0426645 0.101237267051 0 [0, 1, 0, 0, 0]
22765.7729238 0.140046157195 0 [0, 1, 0, 0, 0] 62117.455732 0.983274178087 0 [0, 1, 0, 0, 0] 62117.455732 0.983274178087 0 [0, 1, 0, 0, 0]
13645.7338499 0.40073809993 0 [0, 1, 0, 0, 0] 20633.5662839 -0.212253053545 0 [0, 1, 0, 0, 0] 105241.130778 -0.161704373837 0.0 [1, 0, 0, 0, 0]
39782.8022056 0.646634204626 0 [0, 1, 0, 0, 0] 8728.43592556 0.258893830232 0 [0, 1, 0, 0, 0] 32819.0473357 0.136888147375 0 [0, 1, 0, 0, 0]
53564.5998621 0.492557602015 0 [0, 1, 0, 0, 0] 13645.7338499 0.40073809993 0 [0, 1, 0, 0, 0] 28200.8256616 -0.150020528516 0 [0, 1, 0, 0, 0]
30766.2232573 0.244453456153 0 [0, 0, 1, 0, 0] 12454.4180949 -0.231544260218 0 [0, 1, 0, 0, 0] 73759.1063874 -0.133299253103 0.0 [1, 0, 0, 0, 0]


15001.2151897 0.661152562381 0 [0, 0, 1, 0, 0] 27032.3491855 0.998133216212 0 [0, 0, 0, 1, 0] 5828.10118425 0.632979902706 0 [0, 0, 0, 1, 0]
35211.3652794 -0.240993819376 0 [0, 0, 0, 1, 0] 5828.10118425 0.632979902706 0 [0, 0, 0, 1, 0] 35211.3652794 -0.240993819376 0 [0, 0, 0, 1, 0]

26502.1606537 0.262010226388 0 [0, 1, 0, 0, 0] 35068.9594103 0.999729693197 0 [1, 0, 0, 0, 0] 9940.70332707 0.340394047107 0 [1, 0, 0, 0, 0]
0.0 0.174705077282 0 [0, 1, 0, 0, 0] 2560.66291298 0.649101686843 0 [0, 1, 0, 0, 0] 4892.39948482 -0.157944111599 0 [0, 1, 0, 0, 0]


7646.40275965 -0.161504728876 0 [0, 0, 1, 0, 0] 7199.64583628 -0.113063497551 0 [0, 1, 0, 0, 0] 2075.0199472 -0.184040691445 0 [0, 0, 1, 0, 0]
15001.2151897 -0.211843953788 0 [0, 0, 1, 0, 0] 35155.5813259 0.3808048178 0 [0, 0, 0, 1, 0] 10459.7941427 0.999946181335 0 [0, 0, 1, 0, 0]
14963.5351645 0.328349633721 0 [0, 0, 1, 0, 0] 13538.9629792 -0.183190563445 0 [0, 0, 1, 0, 0] 13538.9629792 -0.183190563445 0 [0, 0, 1, 0, 0]


23573.0705207 0.138698274591 0 [0, 1, 0, 0, 0] 12104.7565244 -0.232739412334 0 [0, 1, 0, 0, 0] 29534.385967 -0.121917720049 0 [0, 1, 0, 0, 0]
7297.75014909 -0.214313578134 0 [0, 1, 0, 0, 0] 0.0 0.402981792691 0 [0, 1, 0, 0, 0] 6610.65727992 0.115770731259 921.73297301 [0, 1, 0, 0, 0]
5828.10118425 -0.218023383366 0 [0, 1, 0, 0, 0] 10027.2205506 0.653014178088 0 [0, 0, 1, 0, 0] 5828.10118425 -0.218023383366 0 [0, 1, 0, 0, 0]
20613.9538916 -0.186167727739 0 [0, 0, 1, 0, 0] 18423.1290173 -0.204346788525 0 [0, 0, 1, 0, 0] 53392.3896825 0.505799879411 0 [0, 0, 1, 0, 0]

4936.47121922 0.659023379376 0 [0, 1, 0, 0, 0] 0.0 0.346854465693 0 [0, 1, 0, 0, 0] 34715.4839206 -0.225555020547 0 [0, 0, 1, 0, 0]
78539.6211211 -0.0266954566563 0 [0, 0, 1, 0, 0] 7386.15708138 0.0359567478082 0 [0, 1, 0, 0, 0] 7199.64583628 0.47810956512 0 [0, 1, 0, 0, 0]
3735.15176293 -0.180976804522 0 [0, 0, 1, 0, 0] 32231.7598862 0.999946181335 0 [0, 0, 0, 0, 1] 4936.47121922 0.335010729512 0 [0, 1, 0, 0, 0]
81198.6788014 -0.148417526961 0.0 [0, 1, 0, 0, 0] 1144.78812626 0.999946181335 0 [0, 0, 1, 0, 0] 7506.86520112 0.151702574892 0 [0, 1, 0, 0, 0]
42123.2111011 0.407127668486 0 [0, 0, 0, 0, 1] 6550.71265661 -0.16106124522 0 [0, 0, 1, 0, 0] 7322.51954701 0.116725656762 921.73297301 [0, 1, 0, 0, 0]
92746.2688731 -0.162909796716 0.0 [0, 1, 0, 0, 0] 11036.5477729 -0.175577687666 0 [0, 1, 0, 0, 0] 12228.5264663 -0.112045839707 0 [0, 1, 0, 0, 0]

44018.7354122 0.999865619897 0 [0, 0, 1, 0, 0] 44934.02867 -0.11162502275 0 [0, 0, 1, 0, 0] 41904.369296 0.241456633794 0 [0, 0, 0, 1, 0]
30986.6150192 0.397162499058 0 [0, 0, 1, 0, 0] 60750.474668 0.48686048209 0 [0, 0, 1, 0, 0] 59144.8576783 -0.216949721323 0 [0, 0, 0, 1, 0]
25458.9064547 -0.111969716445 0 [0, 0, 1, 0, 0] 17555.323996 0.102077706225 0 [0, 0, 0, 1, 0] 20633.5662839 -0.212253053545 0 [0, 0, 1, 0, 0]
7626.2460178 0.112315028082 921.73297301 [0, 0, 1, 0, 0] 0.0 0.407921810607 0 [0, 0, 1, 0, 0] 26137.2209681 0.637797133941 0 [0, 0, 1, 0, 0]

21271.9364395 0.424874736395 921.73297301 [0, 0, 1, 0, 0] 1242.08998729 -0.214796730749 921.73297301 [0, 1, 0, 0, 0] 6610.65727992 0.396064733665 921.73297301 [0, 1, 0, 0, 0]
13380.1585624 0.639648978456 0 [0, 1, 0, 0, 0] 26408.0433474 0.401279698325 0 [0, 0, 0, 1, 0] 31006.494107 0.495555409116 0 [0, 1, 0, 0, 0]
69937.4149699 -0.159579339534 0.0 [0, 1, 0, 0, 0] 18123.0107294 -0.230125686992 0 [0, 1, 0, 0, 0] 13127.2972464 0.999942649606 0 [1, 0, 0, 0, 0]

113043.509665 -0.157868305347 0.0 [0, 0, 0, 0, 1] 45063.9558633 0.640568646655 0 [0, 0, 0, 0, 1] 32231.7598862 0.653921494523 0 [0, 0, 0, 0, 1]



51824.8795604 -0.20043605734 0.0 [0, 0, 0, 1, 0] 42267.6735686 0.352666117004 0.0 [0, 0, 0, 0, 1] 51723.4631473 0.510409273059 0.0 [0, 0, 0, 1, 0]
2367.02447822 0.389102432991 0 [0, 1, 0, 0, 0] 3655.74129363 0.998647083526 0 [0, 1, 0, 0, 0] 11979.4509836 0.633814525741 0 [0, 0, 1, 0, 0]
0.0 0.346854465693 0 [0, 1, 0, 0, 0] 34715.4839206 -0.225555020547 0 [0, 1, 0, 0, 0] 4675.24317471 0.999858574559 0 [0, 1, 0, 0, 0]
59144.8576783 0.178890649686 0 [0, 0, 1, 0, 0] 34715.4839206 0.373289011343 0 [0, 1, 0, 0, 0] 29894.8276971 0.660862849385 0 [0, 1, 0, 0, 0]
10459.7941427 0.653921494523 0 [0, 1, 0, 0, 0] 44018.7354122 0.382916819849 0 [0, 1, 0, 0, 0] 31580.4590836 0.49708252186 0 [0, 1, 0, 0, 0]
4852.99941852 0.554216216294 0 [0, 1, 0, 0, 0] 3391.55690361 0.0278684249334 0 [0, 1, 0, 0, 0] 5247.05450019 0.873245712733 0 [0, 1, 0, 0, 0]
23401.3162495 0.999746048799 0 [0, 1, 0, 0, 0] 26502.1606537 0.249430255076 0 [0, 1, 0, 0, 0] 8728.43592556 0.408697495483 0 [0, 1, 0, 0, 0]
7929.40100781 0.999729693197 0 [1, 0, 0, 0, 0] 13274.7126592 -0.208223591159 0 [0, 1, 0, 0, 0] 7929.40100781 0.999729693197 0 [1, 0, 0, 0, 0]



10459.7941427 0.999946181335 0 [1, 0, 0, 0, 0] 2560.66291298 0.140564353534 0 [1, 0, 0, 0, 0] 35287.918098 0.401279698325 0 [1, 0, 0, 0, 0]

23388.5982204 0.495505208204 0 [0, 1, 0, 0, 0] 11979.4509836 -0.159578704454 0 [0, 1, 0, 0, 0] 15263.9895443 -0.12108586007 0 [0, 1, 0, 0, 0]
42123.2111011 0.407127668486 0 [0, 1, 0, 0, 0] 2367.02447822 0.389102432991 0 [0, 1, 0, 0, 0] 11979.4509836 0.633814525741 0 [0, 1, 0, 0, 0]
59144.8576783 0.178890649686 0 [0, 1, 0, 0, 0] 0.0 -0.0490469148428 0 [0, 1, 0, 0, 0] 55491.9016898 0.446172362071 0 [0, 1, 0, 0, 0]
42192.8546459 -0.228782768549 0 [0, 1, 0, 0, 0] 12765.7272029 0.651187967511 0 [0, 1, 0, 0, 0] 18725.8917814 0.241480089128 0 [0, 1, 0, 0, 0]

12023.1422579 0.391754762584 0 [0, 1, 0, 0, 0] 0.0 0.276651937796 0 [0, 1, 0, 0, 0] 67331.3686526 0.388298390249 0 [0, 1, 0, 0, 0]

0.0 1.0 0 [0, 1, 0, 0, 0] 6312.59800167 -0.21370928421 0 [0, 1, 0, 0, 0] 8009.7266424 0.142428389066 0 [0, 1, 0, 0, 0]
3391.55690361 0.0278684249334 0 [0, 1, 0, 0, 0] 7386.15708138 0.0359567478082 0 [0, 1, 0, 0, 0] 80566.0989311 -0.153289815999 0.0 [1, 0, 0, 0, 0]
20242.4473726 -0.232091474279 0 [0, 1, 0, 0, 0] 9829.10932884 -0.12153393097 0 [0, 1, 0, 0, 0] 0.0 0.661735410616 0 [0, 1, 0, 0, 0]

84224.0276976 0.352335102071 0 [1, 0, 0, 0, 0] 78539.6211211 -0.118566788935 0 [1, 0, 0, 0, 0] 76708.8428745 -0.15271765552 0 [1, 0, 0, 0, 0]

113043.509665 -0.157868305347 0.0 [0, 0, 1, 0, 0] 34570.695147 -0.15802855112 0 [0, 0, 1, 0, 0] 33601.2404267 0.388085536809 0 [0, 1, 0, 0, 0]






8967.60304146 0.398672439391 0 [0, 1, 0, 0, 0] 0.0 0.346854465693 0 [0, 1, 0, 0, 0] 8967.60304146 0.398672439391 0 [0, 1, 0, 0, 0]

10511.1424401 -0.164109316901 0 [0, 0, 1, 0, 0] 13274.7126592 -0.208223591159 0 [0, 0, 1, 0, 0] 13084.8937531 -0.111678577889 0 [0, 0, 1, 0, 0]
81645.8736439 0.229390909711 0.0 [0, 1, 0, 0, 0] 51723.4631473 0.510409273059 0.0 [1, 0, 0, 0, 0] 113043.509665 0.992799370184 0.0 [0, 1, 0, 0, 0]
44095.8157998 0.651127151822 0 [0, 1, 0, 0, 0] 42267.6735686 -0.161868978999 0.0 [0, 1, 0, 0, 0] 48635.297393 0.329609307363 0 [0, 1, 0, 0, 0]
0.0 1.0 0 [0, 0, 1, 0, 0] 1144.78812626 0.653921494523 0 [0, 0, 1, 0, 0] 6312.59800167 -0.21370928421 0 [0, 1, 0, 0, 0]
71204.0455649 0.654126389488 0.0 [0, 1, 0, 0, 0] 42267.6735686 0.352666117004 0.0 [0, 0, 1, 0, 0] 73759.1063874 0.231348392525 0.0 [0, 1, 0, 0, 0]
32477.8774956 -0.119944642207 0 [0, 1, 0, 0, 0] 62117.455732 -0.230138885548 0 [0, 0, 1, 0, 0] 39445.6222978 0.142428389066 0 [0, 0, 1, 0, 0]
0.0 0.265025420984 0 [0, 0, 0, 1, 0] 12099.4817905 0.110250582755 921.73297301 [0, 0, 1, 0, 0] 13274.7126592 -0.208223591159 0 [0, 0, 1, 0, 0]
9028.35604964 0.240499443233 0 [1, 0, 0, 0, 0] 4936.47121922 0.335010729512 0 [1, 0, 0, 0, 0] 81198.6788014 -0.148417526961 0.0 [1, 0, 0, 0, 0]



41251.487115 0.634374125581 0 [0, 1, 0, 0, 0] 26365.5399064 -0.193133323062 0 [0, 1, 0, 0, 0] 39860.413668 0.647807690425 0 [0, 1, 0, 0, 0]
7647.73763257 -0.237623380412 0 [0, 1, 0, 0, 0] 10511.1424401 0.228751522672 0 [0, 0, 1, 0, 0] 4892.39948482 0.142235695352 0 [0, 1, 0, 0, 0]
6610.65727992 0.115770731259 921.73297301 [0, 0, 1, 0, 0] 6171.83205453 0.336441918367 0 [0, 0, 1, 0, 0] 42663.2824198 0.383579899649 0 [0, 0, 1, 0, 0]

32477.8774956 0.873245712733 0 [0, 1, 0, 0, 0] 12228.5264663 0.565074202248 0 [0, 1, 0, 0, 0] 80566.0989311 -0.153289815999 0.0 [0, 1, 0, 0, 0]
7199.64583628 0.47810956512 0 [0, 1, 0, 0, 0] 30049.788626 0.174696135773 0 [0, 1, 0, 0, 0] 7045.84543097 -0.243663467217 0 [0, 1, 0, 0, 0]
19193.5867486 0.638419680836 0 [0, 1, 0, 0, 0] 35092.095916 0.518772480697 0 [0, 1, 0, 0, 0] 35092.095916 0.518772480697 0 [0, 1, 0, 0, 0]

30042.8994142 -0.230138885548 0 [0, 1, 0, 0, 0] 32164.6110362 1.0 0 [0, 1, 0, 0, 0] 30042.8994142 -0.230138885548 0 [0, 1, 0, 0, 0]
50165.6954588 -0.0022115180239 0 [0, 1, 0, 0, 0] 42192.8546459 0.40086525101 0 [0, 1, 0, 0, 0] 34715.4839206 0.373289011343 0 [0, 1, 0, 0, 0]
37352.6983044 0.154719026053 0 [0, 1, 0, 0, 0] 30986.6150192 0.397162499058 0 [0, 1, 0, 0, 0] 109025.194278 -0.0340838237732 0 [0, 1, 0, 0, 0]
18725.8917814 0.391705121555 0 [0, 0, 0, 1, 0] 26502.1606537 0.262010226388 0 [0, 0, 0, 1, 0] 41904.369296 0.381400198125 0 [0, 1, 0, 0, 0]
37352.6983044 0.114409731406 0 [0, 0, 0, 1, 0] 7506.86520112 0.675924070596 0 [0, 0, 0, 0, 1] 32819.0473357 0.392538741933 0 [0, 0, 0, 0, 1]
78539.6211211 -0.118566788935 0 [0, 1, 0, 0, 0] 78081.2169103 0.418968474716 0 [0, 1, 0, 0, 0] 50165.6954588 -0.214182888136 0 [0, 1, 0, 0, 0]
103049.211166 0.383093336865 0 [0, 1, 0, 0, 0] 71826.5479766 0.200561490401 0 [0, 1, 0, 0, 0] 76708.8428745 -0.15271765552 0 [0, 1, 0, 0, 0]

11910.7028986 0.63776667354 0 [1, 0, 0, 0, 0] 4852.99941852 -0.112208833294 0 [1, 0, 0, 0, 0] 30986.6150192 0.106505409949 0 [1, 0, 0, 0, 0]
2367.02447822 -0.157492502912 0 [1, 0, 0, 0, 0] 4852.99941852 -0.112208833294 0 [1, 0, 0, 0, 0] 6610.65727992 0.115770731259 921.73297301 [1, 0, 0, 0, 0]
12023.1422579 0.391754762584 0 [1, 0, 0, 0, 0] 25879.2140838 -0.158977645795 0 [1, 0, 0, 0, 0] 67331.3686526 0.388298390249 0 [1, 0, 0, 0, 0]
0.0 0.265025420984 0 [1, 0, 0, 0, 0] 35068.9594103 0.999729693197 0 [1, 0, 0, 0, 0] 10511.1424401 -0.164109316901 0 [1, 0, 0, 0, 0]
42003.6271533 0.653921494523 0 [1, 0, 0, 0, 0] 61763.4997516 0.49708252186 0 [1, 0, 0, 0, 0] 62117.455732 -0.230138885548 0 [0, 1, 0, 0, 0]
17555.323996 0.404715200969 0 [0, 1, 0, 0, 0] 29845.9458051 0.657483814203 0 [0, 1, 0, 0, 0] 110849.377666 -0.155328947576 0.0 [1, 0, 0, 0, 0]
80028.6873227 0.242769826137 0 [0, 1, 0, 0, 0] 3113.39507885 -0.081323453843 0.0 [1, 0, 0, 0, 0] 90685.3131143 0.372881934869 0 [0, 1, 0, 0, 0]
10634.9404576 0.999876505226 0 [0, 1, 0, 0, 0] 32819.0473357 0.136888147375 0 [0, 1, 0, 0, 0] 32819.0473357 0.136888147375 0 [0, 1, 0, 0, 0]
41904.369296 0.381400198125 0 [0, 1, 0, 0, 0] 13951.5167118 0.650209068598 0 [0, 1, 0, 0, 0] 12099.4817905 0.110250582755 921.73297301 [0, 1, 0, 0, 0]
33601.2404267 0.388085536809 0 [0, 1, 0, 0, 0] 20327.0298339 0.393217892612 0 [0, 1, 0, 0, 0] 111002.555528 -0.0371395903638 0 [1, 0, 0, 0, 0]

30766.2232573 0.244453456153 0 [0, 1, 0, 0, 0] 12422.8294012 0.242406030784 0 [0, 0, 1, 0, 0] 4892.39948482 -0.157944111599 0 [0, 0, 1, 0, 0]

49737.9757273 0.387456617568 0 [1, 0, 0, 0, 0] 18423.1290173 0.27942035406 0 [1, 0, 0, 0, 0] 49737.9757273 0.387456617568 0 [1, 0, 0, 0, 0]

6550.71265661 -0.16106124522 0 [0, 1, 0, 0, 0] 42123.2111011 0.407127668486 0 [0, 1, 0, 0, 0] 3655.74129363 0.998647083526 0 [0, 1, 0, 0, 0]

35194.6452839 0.487924416023 921.73297301 [0, 1, 0, 0, 0] 7626.2460178 0.394346612905 921.73297301 [0, 1, 0, 0, 0] 85930.7832341 -0.15449375827 921.73297301 [0, 1, 0, 0, 0]
41904.369296 0.381400198125 0 [0, 1, 0, 0, 0] 31710.6311827 0.401864227606 0 [0, 1, 0, 0, 0] 0.0 0.265025420984 0 [0, 1, 0, 0, 0]

84224.0276976 -0.0323017118331 0 [0, 0, 1, 0, 0] 7646.40275965 -0.161504728876 0 [0, 0, 1, 0, 0] 48635.297393 0.381478627639 0 [0, 0, 1, 0, 0]
12228.5264663 0.565074202248 0 [0, 0, 1, 0, 0] 32477.8774956 0.873245712733 0 [0, 0, 1, 0, 0] 12228.5264663 0.565074202248 0 [0, 0, 1, 0, 0]
83964.3321314 0.117649477903 921.73297301 [0, 0, 1, 0, 0] 82671.9470354 -0.196187445951 0 [0, 0, 1, 0, 0] 78081.2169103 0.418968474716 0 [0, 0, 1, 0, 0]
4892.39948482 -0.157944111599 0 [0, 1, 0, 0, 0] 22765.7729238 -0.230015915256 0 [0, 0, 1, 0, 0] 73759.1063874 -0.133299253103 0.0 [0, 0, 1, 0, 0]
27503.3164513 0.999858574559 0 [0, 0, 1, 0, 0] 14963.5351645 0.650366102729 0 [0, 1, 0, 0, 0] 22425.6442277 0.401945018198 0 [0, 1, 0, 0, 0]


18123.0107294 0.629854609548 0 [0, 1, 0, 0, 0] 28555.5919551 0.460013191301 0 [0, 1, 0, 0, 0] 42192.8546459 0.40086525101 0 [0, 1, 0, 0, 0]
29383.2489994 0.998174172178 0 [0, 0, 1, 0, 0] 20613.9538916 0.2418510816 0 [0, 1, 0, 0, 0] 13538.9629792 0.644795156241 0 [0, 1, 0, 0, 0]
32477.8774956 -0.119944642207 0 [0, 1, 0, 0, 0] 29383.2489994 -0.18142932059 0 [0, 0, 1, 0, 0] 29383.2489994 -0.18142932059 0 [0, 0, 1, 0, 0]
42192.8546459 -0.228782768549 0 [0, 0, 1, 0, 0] 0.0 0.407921810607 0 [0, 1, 0, 0, 0] 19428.0541537 0.136770791767 0 [0, 0, 1, 0, 0]
5777.1015688 -0.10407414785 921.73297301 [0, 0, 1, 0, 0] 12099.4817905 0.240398642353 921.73297301 [0, 0, 0, 1, 0] 14766.0569625 0.648378245036 921.73297301 [0, 0, 0, 1, 0]
23490.1891288 0.650328386086 0 [1, 0, 0, 0, 0] 33326.7445413 0.650328386086 0 [1, 0, 0, 0, 0] 53392.3896825 0.505799879411 0 [0, 1, 0, 0, 0]
61763.4997516 0.49708252186 0 [0, 1, 0, 0, 0] 76098.8847597 0.382916819849 0 [1, 0, 0, 0, 0] 27032.3491855 -0.21370928421 0 [0, 1, 0, 0, 0]
12023.1422579 0.391754762584 0 [0, 1, 0, 0, 0] 102463.7128 -0.0308530314775 0 [0, 1, 0, 0, 0] 67331.3686526 0.388298390249 0 [0, 1, 0, 0, 0]


5777.1015688 -0.10407414785 921.73297301 [0, 0, 0, 0, 1] 27248.7183019 0.999397599189 921.73297301 [0, 0, 0, 0, 1] 27248.7183019 0.999397599189 921.73297301 [0, 0, 0, 0, 1]

18725.8917814 0.391705121555 0 [0, 0, 1, 0, 0] 8035.05899604 -0.190803796723 0 [0, 0, 0, 1, 0] 80028.6873227 -0.0368211663024 0 [0, 0, 1, 0, 0]
15263.9895443 -0.12108586007 0 [0, 0, 1, 0, 0] 11762.3323727 0.240433261568 0 [0, 0, 0, 1, 0] 8700.66478124 0.140503909914 0 [0, 0, 1, 0, 0]

42192.8546459 0.40086525101 0 [0, 1, 0, 0, 0] 34887.2859625 0.199587768688 921.73297301 [0, 1, 0, 0, 0] 62117.455732 0.983274178087 0 [0, 1, 0, 0, 0]
1470.81210477 0.660083200183 0 [0, 1, 0, 0, 0] 1569.0835727 0.999868472334 0 [0, 1, 0, 0, 0] 1470.81210477 0.660083200183 0 [0, 1, 0, 0, 0]

25856.9321835 -0.219550465829 0 [0, 1, 0, 0, 0] 31356.1923566 -0.102076196377 0 [0, 1, 0, 0, 0] 41251.487115 0.634374125581 0 [0, 1, 0, 0, 0]
42192.8546459 -0.228782768549 0 [0, 0, 0, 0, 1] 92746.2688731 -0.162909796716 0.0 [0, 1, 0, 0, 0] 13645.7338499 0.411012565612 0 [0, 0, 0, 0, 1]
20242.4473726 -0.232091474279 0 [0, 1, 0, 0, 0] 8891.32295704 0.392933162374 0 [0, 1, 0, 0, 0] 71204.0455649 -0.157304380726 0.0 [0, 1, 0, 0, 0]

21271.9364395 0.424874736395 921.73297301 [1, 0, 0, 0, 0] 83964.3321314 -0.0344224355971 921.73297301 [1, 0, 0, 0, 0] 25604.2969477 0.107101122833 921.73297301 [1, 0, 0, 0, 0]

12228.5264663 -0.112045839707 0 [1, 0, 0, 0, 0] 0.0 0.407921810607 0 [1, 0, 0, 0, 0] 26137.2209681 0.637797133941 0 [1, 0, 0, 0, 0]

